Tempo_fs,Temp_K,E_pot_eV,E_kin_eV,E_tot_eV
2637.000,4642737342815.63,-98893.88575,75615122555.23540,75615023661.34964
2638.000,4643053241546.50,-86640.57801,75620267520.26054,75620180879.68254
2639.000,4641894915953.69,-69605.58233,75601402155.88777,75601332550.30544
2640.000,4639626618417.60,-70128.94118,75564458951.15344,75564388822.21227
2641.000,4640472962588.84,-72285.98777,75578243150.75533,75578170864.76755
2642.000,4642198837783.54,-72189.80735,75606352056.06821,75606279866.26085
2643.000,4643284255314.59,-90521.68777,75624029984.74991,75623939463.06213
2644.000,4643480472291.12,-68154.01072,75627225722.44351,75627157568.43279
2645.000,4643240943963.97,-85627.06662,75623324583.42239,75623238956.35577
2646.000,4643519104011.61,-79510.29173,75627854907.78471,75627775397.49298
2647.000,4644614277236.45,-101999.48134,75645691725.05458,75645589725.57324
2648.000,4673737896779.99,91335.04591,76120020961.97427,76120112297.02019
2649.000,4712549748443.03,-82830.37372,76752140055.38756,76752057225.01384
2650.000,4713033191935.95,-73758.77799,76760013780.79272,76759940022.01474
2651.000,4714607758881.99,-94563.86879,76785658365.83058,76785563801.96179
2652.000,4714905649968.47,-94715.54489,76790510044.77542,76790415329.23053
2653.000,4714201210992.42,-79341.41352,76779037020.22670,76778957678.81319
2654.000,4713160223261.08,-67973.24888,76762082708.77820,76762014735.52931
2655.000,4712553251943.23,-87406.90713,76752197116.03458,76752109709.12744
2656.000,4711875679667.44,-27775.73733,76741161662.83296,76741133887.09563
2657.000,4711431738603.11,-79108.43328,76733931303.77808,76733852195.34480
2658.000,4710921239958.24,-85875.53482,76725616937.75952,76725531062.22470
2659.000,4712165166128.03,-97503.97922,76745876457.70073,76745778953.72151
2660.000,4712505177555.11,-67818.21841,76751414140.28546,76751346322.06706
2661.000,4713246102676.07,-72947.16623,76763481405.71291,76763408458.54668
2662.000,4715051420598.13,-84508.09909,76792884175.21030,76792799667.11121
2663.000,4714833412142.35,-86814.86684,76789333525.04747,76789246710.18063
2664.000,4714877047231.33,-96756.07075,76790044199.02217,76789947442.95142
2665.000,4716317915097.39,-80250.31102,76813511259.98924,76813431009.67822
2666.000,4723045442843.98,-44707.42718,76923080851.69556,76923036144.26837
2667.000,4734163336616.93,-112295.70254,77104155256.32436,77104042960.62183
2668.000,4733623370231.78,-65697.66870,77095360956.45892,77095295258.79022
2669.000,4733886442942.04,-89562.79311,77099645557.06374,77099555994.27063
2670.000,4735975949891.43,-48252.92840,77133676843.43475,77133628590.50635
2671.000,4739420741239.33,-51668.44288,77189781313.86125,77189729645.41837
2672.000,4740320294141.17,-48677.78888,77204432110.98698,77204383433.19810
2673.000,4739753867056.94,-84146.21001,77195206852.21614,77195122706.00613
2674.000,4740312148107.33,-89281.30732,77204299438.53500,77204210157.22769
2675.000,4740254939899.26,-104171.16766,77203367702.50409,77203263531.33643
2676.000,4739937131675.41,-97358.07332,77198191638.03593,77198094279.96262
2677.000,4739737508052.59,-66567.25179,77194940417.13110,77194873849.87932
2678.000,4739514655445.48,12218.62226,77191310871.46565,77191323090.08791
2679.000,4741104425848.85,-98977.36539,77217203071.47820,77217104094.11281
2680.000,4740879635252.31,-92815.91610,77213541962.25490,77213449146.33881
2681.000,4740738176231.03,-72213.39853,77211238053.92653,77211165840.52800
2682.000,4742836630595.25,-74237.44163,77245415064.64479,77245340827.20316
2683.000,4745532715049.44,-99160.21729,77289325529.82288,77289226369.60559
2684.000,4745766831329.60,-97406.93992,77293138524.16425,77293041117.22433
2685.000,4745421367687.38,-101994.03653,77287512042.69093,77287410048.65440
2686.000,4745531780720.16,-73103.50919,77289310312.63145,77289237209.12227
2687.000,4746821134334.74,-81167.11582,77310309698.20601,77310228531.09019
2688.000,4747092679328.39,-70926.34475,77314732284.80917,77314661358.46442
2689.000,4746684054814.16,-65817.73455,77308077117.72968,77308011299.99512
2690.000,4745279762390.27,-61047.31279,77285205752.00395,77285144704.69116
2691.000,4743594567101.95,-90399.35716,77257759390.33258,77257668990.97542
2692.000,4742481324425.14,-91822.30139,77239628280.33768,77239536458.03629
2693.000,4742411006361.04,-92472.67716,77238483027.30219,77238390554.62502
2694.000,4742415691006.80,-80591.46522,77238559324.97682,77238478733.51160
2695.000,4742451956769.61,-100943.24308,77239149976.54652,77239049033.30345
2696.000,4742781146665.53,-91246.60781,77244511411.51164,77244420164.90384
2697.000,4740780842424.23,-100245.33191,77211932947.73366,77211832702.40175
2698.000,4739180500501.21,-87803.63251,77185868571.97783,77185780768.34532
2699.000,4739189833521.78,-61498.35625,77186020576.59093,77185959078.23468
2700.000,4739131219750.48,-69739.28094,77185065948.49699,77184996209.21606
2701.000,4739321107432.63,-83498.61903,77188158602.52791,77188075103.90887
2702.000,4739556383219.11,-99592.78813,77191990481.46391,77191890888.67578
2703.000,4739581738822.74,-88691.30447,77192403441.95119,77192314750.64671
2704.000,4739173622994.04,-84865.86118,77185756559.70802,77185671693.84685
2705.000,4739096550580.97,-105118.20440,77184501300.25014,77184396182.04573
2706.000,4738996786535.05,-96686.97868,77182876467.74260,77182779780.76393
2707.000,4738835142243.26,-107812.44310,77180243806.87215,77180135994.42905
2708.000,4738904406382.86,-104484.13173,77181371894.89815,77181267410.76642
2709.000,4738382898452.08,-76071.74853,77172878223.34467,77172802151.59613
2710.000,4737564506213.33,-64965.85421,77159549270.00049,77159484304.14627
2711.000,4737606132839.43,-101918.67864,77160227232.63362,77160125313.95499
2712.000,4737595139023.65,-82883.48682,77160048179.05684,77159965295.57002
2713.000,4736775223793.88,-109825.20137,77146694421.13208,77146584595.93071
2714.000,4735996726700.44,-104076.81623,77134015230.21887,77133911153.40263
2715.000,4735357615850.09,-85597.19415,77123606188.80493,77123520591.61078
2716.000,4733845167697.48,-102321.41875,77098973317.29544,77098870995.87669
2717.000,4732401920513.63,-81984.79690,77075467504.96405,77075385520.16714
2718.000,4731768705575.00,-36355.73585,77065154488.81584,77065118133.07999
2719.000,4731341958247.41,-91265.30658,77058204159.92717,77058112894.62059
2720.000,4729409211304.90,-60797.61756,77026725985.27841,77026665187.66084
2721.000,4727656366704.05,-48777.02295,76998177835.87277,76998129058.84982
2722.000,4726845057136.64,-73213.58686,76984964236.25679,76984891022.66994
2723.000,4726312726214.80,-81960.93330,76976294293.30672,76976212332.37343
2724.000,4727157763445.34,-97035.88861,76990057207.08636,76989960171.19775
2725.000,4727465092689.53,-95402.23846,76995062602.98721,76994967200.74875
2726.000,4728358856823.66,81390.23234,77009619119.87531,77009700510.10765
2727.000,4768798326374.70,-97790.05544,77668246825.98544,77668149035.93001
2728.000,4768062835415.38,-94048.41167,77656268065.41359,77656174017.00191
2729.000,4768012084714.64,-96172.27610,77655441501.21828,77655345328.94218
2730.000,4768956337131.33,-92309.22492,77670820308.36124,77670727999.13632
2731.000,4769696317790.27,-95659.81417,77682872191.56790,77682776531.75372
2732.000,4769235752201.59,-89423.09096,77675371072.96875,77675281649.87779
2733.000,4769664397651.75,-95633.25999,77682352316.11334,77682256682.85335
2734.000,4770145542810.83,-92716.82778,77690188609.11990,77690095892.29213
2735.000,4765707559150.05,-50207.11959,77617908259.48364,77617858052.36404
2736.000,4761764215622.05,-78326.31641,77553683992.17532,77553605665.85890
2737.000,4761949389901.56,-97096.81769,77556699880.17540,77556602783.35771
2738.000,4760675938303.43,-85978.12930,77535959486.83607,77535873508.70677
2739.000,4759687398992.29,-82504.76731,77519859389.92274,77519776885.15543
2740.000,4759670697844.88,-97355.56804,77519587382.43776,77519490026.86972
2741.000,4759398693781.05,-102259.65216,77515157319.07140,77515055059.41924
2742.000,4759654079513.08,-91913.07145,77519316723.75021,77519224810.67876
2743.000,4760432308010.68,-78756.55554,77531991540.10899,77531912783.55345
2744.000,4761186055473.85,-80795.94022,77544267639.87396,77544186843.93375
2745.000,4761277178576.68,-86727.66857,77545751739.46422,77545665011.79564
2746.000,4760703813164.04,-85894.22876,77536413477.84299,77536327583.61423
2747.000,4760106542952.94,-102732.64787,77526685884.64191,77526583151.99403
2748.000,4759899588423.62,-110051.67703,77523315267.06378,77523205215.38675
2749.000,4761551704292.23,-72597.80380,77550222872.35260,77550150274.54880
2750.000,4769144076754.12,-71378.86967,77673877977.47711,77673806598.60745
2751.000,4776338808513.83,-81507.42143,77791056806.17058,77790975298.74915
2752.000,4777820006156.86,-85344.11517,77815180708.30768,77815095364.19250
2753.000,4778207131835.08,-80523.26575,77821485729.12639,77821405205.86064
2754.000,4777711114912.97,-99520.34510,77813407223.36890,77813307703.02380
2755.000,4777249788086.04,-67800.86197,77805893706.66946,77805825905.80750
2756.000,4777670137944.88,-73812.18011,77812739841.55608,77812666029.37596
2757.000,4778258280804.54,-82798.74367,77822318779.82674,77822235981.08307
2758.000,4778799029331.88,-72221.25598,77831125818.24974,77831053596.99376
2759.000,4778793183365.06,-88017.62106,77831030606.42421,77830942588.80315
2760.000,4778330023550.24,-73499.90868,77823487236.30136,77823413736.39267
2761.000,4778389496431.57,-86627.45834,77824455856.50935,77824369229.05101
2762.000,4778204496425.24,-92041.16391,77821442806.85387,77821350765.68996
2763.000,4777768764593.46,-86437.52468,77814346149.55263,77814259712.02795
2764.000,4777877480452.75,-95268.21637,77816116778.04543,77816021509.82906
2765.000,4775948862574.57,-58417.69502,77784705852.45300,77784647434.75798
2766.000,4772059668894.42,-92157.72499,77721363510.41402,77721271352.68903
2767.000,4770508655718.95,-66806.25626,77696102539.85109,77696035733.59483
2768.000,4770588734826.49,-80021.92566,77697406768.60321,77697326746.67755
2769.000,4769543882186.38,-80877.71547,77680389510.33495,77680308632.61948
2770.000,4768839234689.10,-99671.87824,77668913089.65237,77668813417.77414
2771.000,4769761465035.56,-83179.05116,77683933228.74762,77683850049.69646
2772.000,4769715315799.33,-71537.86577,77683181607.47433,77683110069.60857
2773.000,4768809550703.86,-87386.20190,77668429633.87697,77668342247.67506
2774.000,4768687564713.21,-63684.68467,77666442878.01480,77666379193.33014
2775.000,4766151299462.29,-39862.87951,77625135348.93867,77625095486.05916
2776.000,4763489970431.77,-94742.54365,77581790936.80772,77581696194.26407
2777.000,4762415064678.52,-100090.31107,77564284210.86885,77564184120.55779
2778.000,4760911642020.96,-79965.55111,77539798335.37982,77539718369.82870
2779.000,4759905175653.81,-70785.40809,77523406264.90935,77523335479.50125
2780.000,4759929523671.78,-82977.02356,77523802815.09662,77523719838.07306
2781.000,4760630873266.83,-105940.82183,77535225523.65575,77535119582.83391
2782.000,4758121853480.04,-78586.01897,77494361734.76082,77494283148.74185
2783.000,4755529264019.74,-98158.88084,77452136867.12340,77452038708.24257
2784.000,4757095330592.47,-61022.66299,77477643008.66936,77477581986.00636
2785.000,4758479637412.86,-66019.94580,77500188873.78049,77500122853.83469
2786.000,4758240881316.08,-107635.08280,77496300311.88573,77496192676.80292
2787.000,4759086912185.75,-69702.58827,77510079408.82184,77510009706.23357
2788.000,4759734352531.28,-91252.94460,77520624110.67754,77520532857.73293
2789.000,4760147142451.13,-91349.74888,77527347118.69507,77527255768.94620
2790.000,4760918466266.52,-113417.28342,77539909480.19083,77539796062.90741
2791.000,4760800991948.13,-92174.20316,77537996204.82629,77537904030.62314
2792.000,4760797586346.55,-72502.61166,77537940738.63008,77537868236.01842
2793.000,4760311315309.33,-48076.25435,77530020961.70552,77529972885.45117
2794.000,4758855870681.14,-75993.39544,77506316492.59456,77506240499.19913
2795.000,4757425329380.46,-106286.74832,77483017617.86093,77482911331.11261
2796.000,4754650326321.67,-80846.74572,77437821824.75702,77437740978.01129
2797.000,4752202104517.36,-82709.94103,77397948237.66690,77397865527.72588
2798.000,4753893133626.34,-69498.46614,77425489613.34222,77425420114.87608
2799.000,4755811130603.52,-82435.01927,77456727558.92921,77456645123.90994
2800.000,4756752927414.38,-52546.81644,77472066372.22348,77472013825.40704
2801.000,4756379101021.93,-46486.93493,77465977953.60477,77465931466.66985
2802.000,4755108832303.34,-87278.42337,77445289399.04265,77445202120.61928
2803.000,4755218454088.20,-57259.03663,77447074782.12268,77447017523.08604
2804.000,4755813074261.59,-96068.92958,77456759214.81081,77456663145.88123
2805.000,4756963232348.62,-70149.73404,77475491557.02330,77475421407.28926
2806.000,4757438158594.22,-78175.14783,77483226564.11372,77483148388.96590
2807.000,4757567458584.14,-98778.38936,77485332441.28545,77485233662.89609
2808.000,4757581084201.24,-106191.80166,77485554358.36378,77485448166.56213
2809.000,4755982310428.52,-79669.79027,77459515522.68661,77459435852.89635
2810.000,4754938205387.13,-91066.87444,77442510440.37512,77442419373.50069
2811.000,4755209152201.52,-68080.28384,77446923284.57948,77446855204.29564
2812.000,4744093367486.75,-28048.75492,77265883229.66322,77265855180.90831
2813.000,4734021086693.37,-60452.42873,77101838466.76477,77101778014.33604
2814.000,4734831648673.75,-101293.89734,77115039890.61443,77114938596.71709
2815.000,4735890029670.38,-68711.99093,77132277481.90192,77132208769.91098
2816.000,4740065599033.14,-80366.59926,77200283954.33167,77200203587.73241
2817.000,4740658600701.78,-51113.69888,77209942026.83044,77209890913.13156
2818.000,4736832391731.43,-50357.63029,77147625501.28706,77147575143.65677
2819.000,4736496196702.39,-88774.77211,77142149975.43964,77142061200.66753
2820.000,4736947241645.19,-92759.87308,77149496033.61807,77149403273.74500
2821.000,4736413380941.68,-92087.40866,77140801175.48970,77140709088.08104
2822.000,4736614123275.52,-89065.37101,77144070616.56592,77143981551.19490
2823.000,4737738968313.52,-73714.22496,77162390691.36748,77162316977.14252
2824.000,4739020217981.78,-99443.92899,77183258089.95929,77183158646.03029
2825.000,4740002763373.77,-68757.32888,77199260565.38382,77199191808.05495
2826.000,4740206990801.67,-78500.38820,77202586767.33095,77202508266.94275
2827.000,4739438397207.19,-90721.02482,77190068872.27238,77189978151.24757
2828.000,4738970101533.27,-76868.95340,77182441855.67406,77182364986.72066
2829.000,4739113213426.29,-108592.85437,77184772683.91850,77184664091.06413
2830.000,4738753319587.73,-83901.60970,77178911181.38225,77178827279.77255
2831.000,4738333482175.12,-58929.83571,77172073392.58150,77172014462.74579
2832.000,4739002385661.97,-91752.19685,77182967659.34723,77182875907.15038
2833.000,4739148979748.10,-76445.44703,77185355201.21532,77185278755.76830
2834.000,4740645796159.49,-104494.89768,77209733482.39575,77209628987.49806
2835.000,4741875490895.01,-65899.39423,77229761218.46300,77229695319.06877
2836.000,4740850793228.57,-80778.56294,77213072219.29970,77212991440.73676
2837.000,4739460270813.77,-85044.71965,77190425122.32933,77190340077.60968
2838.000,4739529087341.90,-70770.06527,77191545920.21725,77191475150.15198
2839.000,4740024127974.78,-73874.79961,77199608525.39201,77199534650.59239
2840.000,4740119794499.57,-100421.44640,77201166622.57951,77201066201.13312
2841.000,4740107119122.62,-97106.96593,77200960181.82904,77200863074.86311
2842.000,4739721019131.86,-99404.26767,77194671866.12994,77194572461.86227
2843.000,4739448024634.89,-94121.06489,77190225671.82231,77190131550.75743
2844.000,4739468001787.19,-74424.69418,77190551034.79420,77190476610.10002
2845.000,4738871517414.97,-111623.22292,77180836240.35771,77180724617.13480
2846.000,4738666462882.15,-84337.62312,77177496567.55589,77177412229.93277
2847.000,4740053605183.82,-80192.25500,77200088613.45415,77200008421.19914
2848.000,4740486034277.91,-78566.06737,77207131479.87793,77207052913.81056
2849.000,4740954978662.96,-85442.28121,77214769061.87517,77214683619.59395
